Currency,Rate,Date,,,,
SLL,"6,803.410000000",01/1/2012,,,,
SLL,"7,045.100000000",01/1/2013,,,,
SLL,"7,168.260000000",01/1/2014,,,,
SLL,"6,606.550000000",01/1/2015,,,,
SLL,"6,113.758700000",01/1/2016,,,,
SLL,"6,820.793900000",01/1/2017,,,,
SLL,"6,431.010000000",01/10/2010,,,,
SLL,"6,863.710000000",01/10/2011,,,,
SLL,"7,000.440000000",01/10/2012,,,,
SLL,"6,998.240000000",01/10/2013,,,,
SLL,"7,092.540000000",01/10/2014,,,,
SLL,"6,354.427100000",01/10/2015,,,,
SLL,"7,332.883600000",01/10/2016,,,,
SLL,"6,577.960000000",01/11/2010,,,,
SLL,"7,134.940000000",01/11/2011,,,,
SLL,"6,992.080000000",01/11/2012,,,,
SLL,"6,954.180000000",01/11/2013,,,,
SLL,"6,999.350000000",01/11/2014,,,,
SLL,"6,931.275000000",01/11/2015,,,,
SLL,"6,895.629100000",01/11/2016,,,,
SLL,"6,527.670000000",01/12/2010,,,,
SLL,"6,934.610000000",01/12/2011,,,,
SLL,"6,950.280000000",01/12/2012,,,,
SLL,"7,090.310000000",01/12/2013,,,,
SLL,"6,867.140000000",01/12/2014,,,,
SLL,"6,394.512000000",01/12/2015,,,,
SLL,"6,984.186400000",01/12/2016,,,,
SLL,"6,825.960000000",01/2/2011,,,,
SLL,"6,888.330000000",01/2/2012,,,,
SLL,"6,858.560000000",01/2/2013,,,,
SLL,"7,113.680000000",01/2/2014,,,,
SLL,"6,403.050000000",01/2/2015,,,,
SLL,"5,858.405800000",01/2/2016,,,,
SLL,"9,463.423900000",01/2/2017,,,,
SLL,"6,948.240000000",01/3/2011,,,,
SLL,"6,952.930000000",01/3/2011,,,,
SLL,"6,967.150000000",01/3/2012,,,,
SLL,"6,950.140000000",01/3/2012,,,,
SLL,"6,564.310000000",01/3/2013,,,,
SLL,"6,558.260000000",01/3/2013,,,,
SLL,"7,271.520000000",01/3/2014,,,,
SLL,"7,214.600000000",01/3/2014,,,,
SLL,"6,674.340000000",01/3/2015,,,,
SLL,"6,464.976600000",01/3/2015,,,,
SLL,"5,681.676100000",01/3/2016,,,,
SLL,"5,742.008100000",01/3/2016,,,,
SLL,"6,952.930000000",01/4/2011,,,,
SLL,"6,950.140000000",01/4/2012,,,,
SLL,"6,558.260000000",01/4/2013,,,,
SLL,"7,214.600000000",01/4/2014,,,,
SLL,"6,464.976600000",01/4/2015,,,,
SLL,"5,742.008100000",01/4/2016,,,,
SLL,"7,263.060000000",01/5/2011,,,,
SLL,"7,057.650000000",01/5/2012,,,,
SLL,"7,310.590000000",01/5/2014,,,,
SLL,"6,700.270800000",01/5/2015,,,,
SLL,"5,781.964400000",01/5/2016,,,,
SLL,"5,712.470000000",01/6/2010,,,,
SLL,"7,143.710000000",01/6/2011,,,,
SLL,"6,681.210000000",01/6/2012,,,,
SLL,"6,556.780000000",01/6/2013,,,,
SLL,"7,260.420000000",01/6/2014,,,,
SLL,"6,630.248900000",01/6/2015,,,,
SLL,"5,744.851600000",01/6/2016,,,,
SLL,"5,843.430000000",01/7/2010,,,,
SLL,"7,013.400000000",01/7/2011,,,,
SLL,"6,788.620000000",01/7/2012,,,,
SLL,"7,440.420000000",01/7/2014,,,,
SLL,"6,699.696200000",01/7/2015,,,,
SLL,"6,891.162400000",01/7/2016,,,,
SLL,"6,133.390000000",01/8/2010,,,,
SLL,"7,184.520000000",01/8/2011,,,,
SLL,"6,787.620000000",01/8/2012,,,,
SLL,"6,556.620000000",01/8/2013,,,,
SLL,"7,358.460000000",01/8/2014,,,,
SLL,"6,128.096800000",01/8/2015,,,,
SLL,"7,362.122200000",01/8/2016,,,,
SLL,"6,103.370000000",01/9/2010,,,,
SLL,"7,172.110000000",01/9/2011,,,,
SLL,"6,885.060000000",01/9/2012,,,,
SLL,"6,683.390000000",01/9/2013,,,,
SLL,"7,265.790000000",01/9/2014,,,,
SLL,"7,120.924700000",01/9/2015,,,,
SLL,"7,367.101200000",01/9/2016,,,,
SZL,10.358000000,01/1/2011,,,,
SZL,12.546900000,01/1/2012,,,,
SZL,13.791400000,01/1/2013,,,,
SZL,10.990100000,01/10/2010,,,,
SZL,12.523300000,01/10/2011,,,,
SZL,13.324000000,01/10/2012,,,,
SZL,11.123000000,01/11/2010,,,,
SZL,12.745800000,01/11/2011,,,,
SZL,14.014900000,01/11/2012,,,,
SZL,11.045200000,01/12/2010,,,,
SZL,12.737800000,01/12/2011,,,,
SZL,14.234600000,01/12/2012,,,,
SZL,11.500600000,01/2/2011,,,,
SZL,12.307500000,01/2/2012,,,,
SZL,14.163100000,01/2/2013,,,,
SZL,11.286400000,01/3/2011,,,,
SZL,10.835100000,01/3/2011,,,,
SZL,11.901400000,01/3/2012,,,,
SZL,12.262000000,01/3/2012,,,,
SZL,13.620100000,01/3/2013,,,,
SZL,13.931000000,01/3/2013,,,,
SZL,10.835100000,01/4/2011,,,,
SZL,12.262000000,01/4/2012,,,,
SZL,13.931000000,01/4/2013,,,,
SZL,10.987100000,01/5/2011,,,,
SZL,12.585100000,01/5/2012,,,,
SZL,11.173200000,01/6/2010,,,,
SZL,11.237800000,01/6/2011,,,,
SZL,13.177200000,01/6/2012,,,,
SZL,11.468800000,01/7/2010,,,,
SZL,10.883400000,01/7/2011,,,,
SZL,12.827600000,01/7/2012,,,,
SZL,11.438500000,01/8/2010,,,,
SZL,11.015200000,01/8/2011,,,,
SZL,12.871400000,01/8/2012,,,,
SZL,11.335800000,01/9/2010,,,,
SZL,11.395700000,01/9/2011,,,,
SZL,13.387500000,01/9/2012,,,,
TZS,"2,163.090000000",01/1/2010,,,,
TZS,"2,356.300000000",01/1/2011,,,,
TZS,"2,458.590000000",01/1/2012,,,,
TZS,"2,576.420000000",01/1/2013,,,,
TZS,"2,628.470000000",01/1/2014,,,,
TZS,"2,702.180000000",01/1/2015,,,,
TZS,"3,183.634600000",01/1/2016,,,,
TZS,"2,694.955100000",01/1/2017,,,,
TZS,"2,094.350000000",01/10/2009,,,,
TZS,"2,363.700000000",01/10/2010,,,,
TZS,"2,584.390000000",01/10/2011,,,,
TZS,"2,544.930000000",01/10/2012,,,,
TZS,"2,599.140000000",01/10/2013,,,,
TZS,"2,718.670000000",01/10/2014,,,,
TZS,"3,271.885100000",01/10/2015,,,,
TZS,"2,833.130100000",01/10/2016,,,,
TZS,"2,183.240000000",01/11/2009,,,,
TZS,"2,389.410000000",01/11/2010,,,,
TZS,"2,776.250000000",01/11/2011,,,,
TZS,"2,556.740000000",01/11/2012,,,,
TZS,"2,580.200000000",01/11/2013,,,,
TZS,"2,730.950000000",01/11/2014,,,,
TZS,"3,351.352400000",01/11/2015,,,,
TZS,"2,667.659700000",01/11/2016,,,,
TZS,"2,190.870000000",01/12/2009,,,,
TZS,"2,311.110000000",01/12/2010,,,,
TZS,"2,647.020000000",01/12/2011,,,,
TZS,"2,565.840000000",01/12/2012,,,,
TZS,"2,643.810000000",01/12/2013,,,,
TZS,"2,726.490000000",01/12/2014,,,,
TZS,"3,258.972300000",01/12/2015,,,,
TZS,"2,723.706900000",01/12/2016,,,,
TZS,"2,140.010000000",01/2/2010,,,,
TZS,"2,411.440000000",01/2/2011,,,,
TZS,"2,512.260000000",01/2/2012,,,,
TZS,"2,565.260000000",01/2/2013,,,,
TZS,"2,668.960000000",01/2/2014,,,,
TZS,"2,651.616000000",01/2/2015,,,,
TZS,"3,102.260400000",01/2/2016,,,,
TZS,"2,811.852000000",01/2/2017,,,,
TZS,"1,902.770000000",01/3/2009,,,,
TZS,"2,074.270000000",01/3/2010,,,,
TZS,"2,057.680000000",01/3/2010,,,,
TZS,"2,468.210000000",01/3/2011,,,,
TZS,"2,405.230000000",01/3/2011,,,,
TZS,"2,555.920000000",01/3/2012,,,,
TZS,"2,545.220000000",01/3/2012,,,,
TZS,"2,462.120000000",01/3/2013,,,,
TZS,"2,459.890000000",01/3/2013,,,,
TZS,"2,723.260000000",01/3/2014,,,,
TZS,"2,730.790000000",01/3/2014,,,,
TZS,"2,824.056000000",01/3/2015,,,,
TZS,"2,753.737600000",01/3/2015,,,,
TZS,"3,050.573600000",01/3/2016,,,,
TZS,"3,142.651900000",01/3/2016,,,,
TZS,"1,902.770000000",01/4/2009,,,,
TZS,"2,057.680000000",01/4/2010,,,,
TZS,"2,405.230000000",01/4/2011,,,,
TZS,"2,545.220000000",01/4/2012,,,,
TZS,"2,459.890000000",01/4/2013,,,,
TZS,"2,730.790000000",01/4/2014,,,,
TZS,"2,753.737600000",01/4/2015,,,,
TZS,"3,142.651900000",01/4/2016,,,,
TZS,"1,984.130000000",01/5/2009,,,,
TZS,"2,120.720000000",01/5/2010,,,,
TZS,"2,519.440000000",01/5/2011,,,,
TZS,"2,573.800000000",01/5/2012,,,,
TZS,"2,533.820000000",01/5/2013,,,,
TZS,"2,781.040000000",01/5/2014,,,,
TZS,"3,062.761800000",01/5/2015,,,,
TZS,"3,209.599000000",01/5/2016,,,,
TZS,"2,135.820000000",01/6/2009,,,,
TZS,"2,099.510000000",01/6/2010,,,,
TZS,"2,530.650000000",01/6/2011,,,,
TZS,"2,447.250000000",01/6/2012,,,,
TZS,"2,475.790000000",01/6/2013,,,,
TZS,"2,792.790000000",01/6/2014,,,,
TZS,"3,181.603700000",01/6/2015,,,,
TZS,"3,188.269200000",01/6/2016,,,,
TZS,"2,165.610000000",01/7/2009,,,,
TZS,"2,203.010000000",01/7/2010,,,,
TZS,"2,592.000000000",01/7/2011,,,,
TZS,"2,465.600000000",01/7/2012,,,,
TZS,"2,464.640000000",01/7/2013,,,,
TZS,"2,834.930000000",01/7/2014,,,,
TZS,"3,137.532500000",01/7/2015,,,,
TZS,"2,927.572700000",01/7/2016,,,,
TZS,"2,201.630000000",01/8/2009,,,,
TZS,"2,364.810000000",01/8/2010,,,,
TZS,"2,617.370000000",01/8/2011,,,,
TZS,"2,473.980000000",01/8/2012,,,,
TZS,"2,457.520000000",01/8/2013,,,,
TZS,"2,802.580000000",01/8/2014,,,,
TZS,"3,316.064400000",01/8/2015,,,,
TZS,"2,903.689000000",01/8/2016,,,,
TZS,"2,143.190000000",01/9/2009,,,,
TZS,"2,339.160000000",01/9/2010,,,,
TZS,"2,637.770000000",01/9/2011,,,,
TZS,"2,496.890000000",01/9/2012,,,,
TZS,"2,499.790000000",01/9/2013,,,,
TZS,"2,768.470000000",01/9/2014,,,,
TZS,"3,285.635800000",01/9/2015,,,,
TZS,"2,863.018600000",01/9/2016,,,,
UGX,"3,068.220000000",01/1/2010,,,,
UGX,"3,615.870000000",01/1/2011,,,,
UGX,"3,854.170000000",01/1/2012,,,,
UGX,"4,372.600000000",01/1/2013,,,,
UGX,"4,178.720000000",01/1/2014,,,,
UGX,"4,311.330000000",01/1/2015,,,,
UGX,"4,970.008500000",01/1/2016,,,,
UGX,"4,460.701200000",01/1/2017,,,,
UGX,"3,075.550000000",01/10/2009,,,,
UGX,"3,537.670000000",01/10/2010,,,,
UGX,"4,431.940000000",01/10/2011,,,,
UGX,"4,125.820000000",01/10/2012,,,,
UGX,"4,145.670000000",01/10/2013,,,,
UGX,"4,296.050000000",01/10/2014,,,,
UGX,"5,594.014400000",01/10/2015,,,,
UGX,"4,402.328800000",01/10/2016,,,,
UGX,"3,099.720000000",01/11/2009,,,,
UGX,"3,651.660000000",01/11/2010,,,,
UGX,"4,164.380000000",01/11/2011,,,,
UGX,"4,156.510000000",01/11/2012,,,,
UGX,"4,056.670000000",01/11/2013,,,,
UGX,"4,327.600000000",01/11/2014,,,,
UGX,"5,490.348500000",01/11/2015,,,,
UGX,"4,224.303800000",01/11/2016,,,,
UGX,"3,075.420000000",01/12/2009,,,,
UGX,"3,611.500000000",01/12/2010,,,,
UGX,"4,018.510000000",01/12/2011,,,,
UGX,"4,295.100000000",01/12/2012,,,,
UGX,"4,136.080000000",01/12/2013,,,,
UGX,"4,345.790000000",01/12/2014,,,,
UGX,"5,042.752500000",01/12/2015,,,,
UGX,"4,535.346900000",01/12/2016,,,,
UGX,"3,124.680000000",01/2/2010,,,,
UGX,"3,704.050000000",01/2/2011,,,,
UGX,"3,661.080000000",01/2/2012,,,,
UGX,"4,217.300000000",01/2/2013,,,,
UGX,"4,067.540000000",01/2/2014,,,,
UGX,"4,293.810000000",01/2/2015,,,,
UGX,"4,925.033600000",01/2/2016,,,,
UGX,"4,510.286600000",01/2/2017,,,,
UGX,"3,017.200000000",01/3/2009,,,,
UGX,"3,109.500000000",01/3/2010,,,,
UGX,"3,155.150000000",01/3/2010,,,,
UGX,"3,843.420000000",01/3/2011,,,,
UGX,"3,847.080000000",01/3/2011,,,,
UGX,"3,801.930000000",01/3/2012,,,,
UGX,"4,026.330000000",01/3/2012,,,,
UGX,"4,022.570000000",01/3/2013,,,,
UGX,"3,940.380000000",01/3/2013,,,,
UGX,"4,248.280000000",01/3/2014,,,,
UGX,"4,247.900000000",01/3/2014,,,,
UGX,"4,452.130000000",01/3/2015,,,,
UGX,"4,431.217800000",01/3/2015,,,,
UGX,"4,660.173200000",01/3/2016,,,,
UGX,"4,848.007700000",01/3/2016,,,,
UGX,"3,017.200000000",01/4/2009,,,,
UGX,"3,155.150000000",01/4/2010,,,,
UGX,"3,847.080000000",01/4/2011,,,,
UGX,"4,026.330000000",01/4/2012,,,,
UGX,"3,940.380000000",01/4/2013,,,,
UGX,"4,247.900000000",01/4/2014,,,,
UGX,"4,431.217800000",01/4/2015,,,,
UGX,"4,848.007700000",01/4/2016,,,,
UGX,"3,297.010000000",01/5/2009,,,,
UGX,"3,248.040000000",01/5/2010,,,,
UGX,"3,969.720000000",01/5/2011,,,,
UGX,"4,067.750000000",01/5/2012,,,,
UGX,"4,031.080000000",01/5/2013,,,,
UGX,"4,261.060000000",01/5/2014,,,,
UGX,"4,602.595800000",01/5/2015,,,,
UGX,"4,863.472600000",01/5/2016,,,,
UGX,"3,604.050000000",01/6/2009,,,,
UGX,"3,203.760000000",01/6/2010,,,,
UGX,"3,942.050000000",01/6/2011,,,,
UGX,"3,840.180000000",01/6/2012,,,,
UGX,"3,931.250000000",01/6/2013,,,,
UGX,"4,290.660000000",01/6/2014,,,,
UGX,"4,661.774300000",01/6/2015,,,,
UGX,"4,890.475400000",01/6/2016,,,,
UGX,"3,384.280000000",01/7/2009,,,,
UGX,"3,411.110000000",01/7/2010,,,,
UGX,"4,158.120000000",01/7/2011,,,,
UGX,"3,881.920000000",01/7/2012,,,,
UGX,"3,932.800000000",01/7/2013,,,,
UGX,"4,445.610000000",01/7/2014,,,,
UGX,"5,194.621700000",01/7/2015,,,,
UGX,"4,549.102100000",01/7/2016,,,,
UGX,"3,486.460000000",01/8/2009,,,,
UGX,"3,492.400000000",01/8/2010,,,,
UGX,"4,284.320000000",01/8/2011,,,,
UGX,"3,893.500000000",01/8/2012,,,,
UGX,"3,914.440000000",01/8/2013,,,,
UGX,"4,423.350000000",01/8/2014,,,,
UGX,"5,344.715400000",01/8/2015,,,,
UGX,"4,487.639500000",01/8/2016,,,,
UGX,"3,341.090000000",01/9/2009,,,,
UGX,"3,488.760000000",01/9/2010,,,,
UGX,"4,598.180000000",01/9/2011,,,,
UGX,"3,986.760000000",01/9/2012,,,,
UGX,"4,011.110000000",01/9/2013,,,,
UGX,"4,326.260000000",01/9/2014,,,,
UGX,"5,577.904400000",01/9/2015,,,,
UGX,"4,420.258800000",01/9/2016,,,,
USD,1.614900000,01/1/2010,,,,
USD,1.565700000,01/1/2011,,,,
USD,1.554100000,01/1/2012,,,,
USD,1.625500000,01/1/2013,,,,
USD,1.656300000,01/1/2014,,,,
USD,1.559300000,01/1/2015,,,,
USD,1.473900000,01/1/2016,,,,
USD,1.235700000,01/1/2017,,,,
USD,1.599400000,01/10/2009,,,,
USD,1.575800000,01/10/2010,,,,
USD,1.557800000,01/10/2011,,,,
USD,1.614800000,01/10/2012,,,,
USD,1.619400000,01/10/2013,,,,
USD,1.621200000,01/10/2014,,,,
USD,1.514800000,01/10/2015,,,,
USD,1.299000000,01/10/2016,,,,
USD,1.648400000,01/11/2009,,,,
USD,1.598800000,01/11/2010,,,,
USD,1.614100000,01/11/2011,,,,
USD,1.611100000,01/11/2012,,,,
USD,1.606600000,01/11/2013,,,,
USD,1.599900000,01/11/2014,,,,
USD,1.544400000,01/11/2015,,,,
USD,1.220900000,01/11/2016,,,,
USD,1.641100000,01/12/2009,,,,
USD,1.557400000,01/12/2010,,,,
USD,1.572800000,01/12/2011,,,,
USD,1.602700000,01/12/2012,,,,
USD,1.638100000,01/12/2013,,,,
USD,1.566100000,01/12/2014,,,,
USD,1.505300000,01/12/2015,,,,
USD,1.249400000,01/12/2016,,,,
USD,1.602400000,01/2/2010,,,,
USD,1.601800000,01/2/2011,,,,
USD,1.578100000,01/2/2012,,,,
USD,1.585500000,01/2/2013,,,,
USD,1.643500000,01/2/2014,,,,
USD,1.506600000,01/2/2015,,,,
USD,1.418500000,01/2/2016,,,,
USD,1.258100000,01/2/2017,,,,
USD,1.433400000,01/3/2009,,,,
USD,1.522400000,01/3/2010,,,,
USD,1.516900000,01/3/2010,,,,
USD,1.626500000,01/3/2011,,,,
USD,1.603000000,01/3/2011,,,,
USD,1.597500000,01/3/2012,,,,
USD,1.597800000,01/3/2012,,,,
USD,1.518000000,01/3/2013,,,,
USD,1.518500000,01/3/2013,,,,
USD,1.675900000,01/3/2014,,,,
USD,1.667200000,01/3/2014,,,,
USD,1.543200000,01/3/2015,,,,
USD,1.484500000,01/3/2015,,,,
USD,1.393600000,01/3/2016,,,,
USD,1.437300000,01/3/2016,,,,
USD,1.433400000,01/4/2009,,,,
USD,1.516900000,01/4/2010,,,,
USD,1.603000000,01/4/2011,,,,
USD,1.597800000,01/4/2012,,,,
USD,1.518500000,01/4/2013,,,,
USD,1.667200000,01/4/2014,,,,
USD,1.484500000,01/4/2015,,,,
USD,1.437300000,01/4/2016,,,,
USD,1.481800000,01/5/2009,,,,
USD,1.530700000,01/5/2010,,,,
USD,1.668000000,01/5/2011,,,,
USD,1.623900000,01/5/2012,,,,
USD,1.556400000,01/5/2013,,,,
USD,1.688600000,01/5/2014,,,,
USD,1.536800000,01/5/2015,,,,
USD,1.464900000,01/5/2016,,,,
USD,1.612600000,01/6/2009,,,,
USD,1.453000000,01/6/2010,,,,
USD,1.646000000,01/6/2011,,,,
USD,1.539200000,01/6/2012,,,,
USD,1.516100000,01/6/2013,,,,
USD,1.677400000,01/6/2014,,,,
USD,1.525900000,01/6/2015,,,,
USD,1.455500000,01/6/2016,,,,
USD,1.646900000,01/7/2009,,,,
USD,1.496100000,01/7/2010,,,,
USD,1.605500000,01/7/2011,,,,
USD,1.568500000,01/7/2012,,,,
USD,1.516700000,01/7/2013,,,,
USD,1.709900000,01/7/2014,,,,
USD,1.572700000,01/7/2015,,,,
USD,1.336800000,01/7/2016,,,,
USD,1.657900000,01/8/2009,,,,
USD,1.566100000,01/8/2010,,,,
USD,1.641500000,01/8/2011,,,,
USD,1.566800000,01/8/2012,,,,
USD,1.516100000,01/8/2013,,,,
USD,1.688300000,01/8/2014,,,,
USD,1.560500000,01/8/2015,,,,
USD,1.327700000,01/8/2016,,,,
USD,1.629800000,01/9/2009,,,,
USD,1.536900000,01/9/2010,,,,
USD,1.628300000,01/9/2011,,,,
USD,1.588400000,01/9/2012,,,,
USD,1.546900000,01/9/2013,,,,
USD,1.660800000,01/9/2014,,,,
USD,1.535300000,01/9/2015,,,,
USD,1.309700000,01/9/2016,,,,
XOF,738.297000000,01/1/2010,,,,
XOF,765.532000000,01/1/2011,,,,
XOF,785.289000000,01/1/2012,,,,
XOF,808.752000000,01/1/2013,,,,
XOF,788.438000000,01/1/2014,,,,
XOF,845.255000000,01/1/2015,,,,
XOF,890.010200000,01/1/2016,,,,
XOF,768.460700000,01/1/2017,,,,
XOF,717.729000000,01/10/2009,,,,
XOF,757.147000000,01/10/2010,,,,
XOF,761.608000000,01/10/2011,,,,
XOF,823.350000000,01/10/2012,,,,
XOF,784.735000000,01/10/2013,,,,
XOF,841.801000000,01/10/2014,,,,
XOF,890.139600000,01/10/2015,,,,
XOF,758.223400000,01/10/2016,,,,
XOF,732.825000000,01/11/2009,,,,
XOF,754.546000000,01/11/2010,,,,
XOF,759.091000000,01/11/2011,,,,
XOF,815.542000000,01/11/2012,,,,
XOF,775.182000000,01/11/2013,,,,
XOF,837.603000000,01/11/2014,,,,
XOF,917.087800000,01/11/2015,,,,
XOF,730.574600000,01/11/2016,,,,
XOF,717.015000000,01/12/2009,,,,
XOF,784.755000000,01/12/2010,,,,
XOF,766.400000000,01/12/2011,,,,
XOF,808.296000000,01/12/2012,,,,
XOF,789.167000000,01/12/2013,,,,
XOF,824.018000000,01/12/2014,,,,
XOF,934.915700000,01/12/2015,,,,
XOF,772.583900000,01/12/2016,,,,
XOF,756.218000000,01/2/2010,,,,
XOF,766.360000000,01/2/2011,,,,
XOF,790.751000000,01/2/2012,,,,
XOF,766.161000000,01/2/2013,,,,
XOF,799.401000000,01/2/2014,,,,
XOF,875.430000000,01/2/2015,,,,
XOF,859.918800000,01/2/2016,,,,
XOF,763.633700000,01/2/2017,,,,
XOF,708.154000000,01/3/2009,,,,
XOF,731.757000000,01/3/2010,,,,
XOF,735.364000000,01/3/2010,,,,
XOF,772.454000000,01/3/2011,,,,
XOF,740.939000000,01/3/2011,,,,
XOF,783.329000000,01/3/2012,,,,
XOF,787.006000000,01/3/2012,,,,
XOF,761.625000000,01/3/2013,,,,
XOF,775.670000000,01/3/2013,,,,
XOF,795.921000000,01/3/2014,,,,
XOF,793.455000000,01/3/2014,,,,
XOF,903.728800000,01/3/2015,,,,
XOF,906.670900000,01/3/2015,,,,
XOF,841.320400000,01/3/2016,,,,
XOF,827.349000000,01/3/2016,,,,
XOF,708.154000000,01/4/2009,,,,
XOF,735.364000000,01/4/2010,,,,
XOF,740.939000000,01/4/2011,,,,
XOF,787.006000000,01/4/2012,,,,
XOF,775.670000000,01/4/2013,,,,
XOF,793.455000000,01/4/2014,,,,
XOF,906.670900000,01/4/2015,,,,
XOF,827.349000000,01/4/2016,,,,
XOF,733.527000000,01/5/2009,,,,
XOF,755.117000000,01/5/2010,,,,
XOF,737.465000000,01/5/2011,,,,
XOF,804.787000000,01/5/2012,,,,
XOF,774.372000000,01/5/2013,,,,
XOF,798.829000000,01/5/2014,,,,
XOF,899.601200000,01/5/2015,,,,
XOF,838.968100000,01/5/2016,,,,
XOF,747.298000000,01/6/2009,,,,
XOF,776.719000000,01/6/2010,,,,
XOF,751.024000000,01/6/2011,,,,
XOF,816.544000000,01/6/2012,,,,
XOF,767.358000000,01/6/2013,,,,
XOF,806.324000000,01/6/2014,,,,
XOF,912.990200000,01/6/2015,,,,
XOF,857.618900000,01/6/2016,,,,
XOF,770.159000000,01/7/2009,,,,
XOF,801.190000000,01/7/2010,,,,
XOF,726.355000000,01/7/2011,,,,
XOF,810.713000000,01/7/2012,,,,
XOF,765.388000000,01/7/2013,,,,
XOF,819.186000000,01/7/2014,,,,
XOF,925.886100000,01/7/2015,,,,
XOF,789.304200000,01/7/2016,,,,
XOF,767.045000000,01/8/2009,,,,
XOF,788.528000000,01/8/2010,,,,
XOF,749.307000000,01/8/2011,,,,
XOF,834.520000000,01/8/2012,,,,
XOF,748.928000000,01/8/2013,,,,
XOF,827.692000000,01/8/2014,,,,
XOF,926.479900000,01/8/2015,,,,
XOF,778.821100000,01/8/2016,,,,
XOF,744.977000000,01/9/2009,,,,
XOF,793.218000000,01/9/2010,,,,
XOF,741.813000000,01/9/2011,,,,
XOF,826.568000000,01/9/2012,,,,
XOF,769.528000000,01/9/2013,,,,
XOF,827.043000000,01/9/2014,,,,
XOF,897.490900000,01/9/2015,,,,
XOF,771.367900000,01/9/2016,,,,
ZAR,11.891400000,01/1/2010,,,,
ZAR,10.358000000,01/1/2011,,,,
ZAR,12.546900000,01/1/2012,,,,
ZAR,13.791400000,01/1/2013,,,,
ZAR,17.347200000,01/1/2014,,,,
ZAR,18.038600000,01/1/2015,,,,
ZAR,22.838900000,01/1/2016,,,,
ZAR,16.897500000,01/1/2017,,,,
ZAR,12.119100000,01/10/2009,,,,
ZAR,10.990100000,01/10/2010,,,,
ZAR,12.523300000,01/10/2011,,,,
ZAR,13.324000000,01/10/2012,,,,
ZAR,16.297200000,01/10/2013,,,,
ZAR,18.316200000,01/10/2014,,,,
ZAR,20.944600000,01/10/2015,,,,
ZAR,17.862900000,01/10/2016,,,,
ZAR,12.901600000,01/11/2009,,,,
ZAR,11.123000000,01/11/2010,,,,
ZAR,12.745800000,01/11/2011,,,,
ZAR,14.014900000,01/11/2012,,,,
ZAR,16.074900000,01/11/2013,,,,
ZAR,17.673600000,01/11/2014,,,,
ZAR,21.323000000,01/11/2015,,,,
ZAR,16.460700000,01/11/2016,,,,
ZAR,12.197100000,01/12/2009,,,,
ZAR,11.045200000,01/12/2010,,,,
ZAR,12.737800000,01/12/2011,,,,
ZAR,14.234600000,01/12/2012,,,,
ZAR,16.653300000,01/12/2013,,,,
ZAR,17.299400000,01/12/2014,,,,
ZAR,21.706400000,01/12/2015,,,,
ZAR,17.524500000,01/12/2016,,,,
ZAR,12.090100000,01/2/2010,,,,
ZAR,11.500600000,01/2/2011,,,,
ZAR,12.307500000,01/2/2012,,,,
ZAR,14.163100000,01/2/2013,,,,
ZAR,18.355300000,01/2/2014,,,,
ZAR,17.542100000,01/2/2015,,,,
ZAR,22.554200000,01/2/2016,,,,
ZAR,16.959200000,01/2/2017,,,,
ZAR,13.631200000,01/3/2009,,,,
ZAR,11.668500000,01/3/2010,,,,
ZAR,11.140100000,01/3/2010,,,,
ZAR,11.286400000,01/3/2011,,,,
ZAR,10.835100000,01/3/2011,,,,
ZAR,11.901400000,01/3/2012,,,,
ZAR,12.262000000,01/3/2012,,,,
ZAR,13.620100000,01/3/2013,,,,
ZAR,13.931000000,01/3/2013,,,,
ZAR,18.001600000,01/3/2014,,,,
ZAR,17.535000000,01/3/2014,,,,
ZAR,17.998300000,01/3/2015,,,,
ZAR,17.986500000,01/3/2015,,,,
ZAR,21.997700000,01/3/2016,,,,
ZAR,21.139800000,01/3/2016,,,,
ZAR,13.631200000,01/4/2009,,,,
ZAR,11.140100000,01/4/2010,,,,
ZAR,10.835100000,01/4/2011,,,,
ZAR,12.262000000,01/4/2012,,,,
ZAR,13.931000000,01/4/2013,,,,
ZAR,17.535000000,01/4/2014,,,,
ZAR,17.986500000,01/4/2015,,,,
ZAR,21.139800000,01/4/2016,,,,
ZAR,12.560100000,01/5/2009,,,,
ZAR,11.262800000,01/5/2010,,,,
ZAR,10.987100000,01/5/2011,,,,
ZAR,12.585100000,01/5/2012,,,,
ZAR,13.980200000,01/5/2013,,,,
ZAR,17.782400000,01/5/2014,,,,
ZAR,18.373700000,01/5/2015,,,,
ZAR,20.773400000,01/5/2016,,,,
ZAR,12.960900000,01/6/2009,,,,
ZAR,11.173200000,01/6/2010,,,,
ZAR,11.237800000,01/6/2011,,,,
ZAR,13.177200000,01/6/2012,,,,
ZAR,15.251600000,01/6/2013,,,,
ZAR,17.752700000,01/6/2014,,,,
ZAR,18.567400000,01/6/2015,,,,
ZAR,22.892100000,01/6/2016,,,,
ZAR,12.717800000,01/7/2009,,,,
ZAR,11.468800000,01/7/2010,,,,
ZAR,10.883400000,01/7/2011,,,,
ZAR,12.827600000,01/7/2012,,,,
ZAR,15.056600000,01/7/2013,,,,
ZAR,18.190700000,01/7/2014,,,,
ZAR,19.089000000,01/7/2015,,,,
ZAR,19.577300000,01/7/2016,,,,
ZAR,12.995700000,01/8/2009,,,,
ZAR,11.438500000,01/8/2010,,,,
ZAR,11.015200000,01/8/2011,,,,
ZAR,12.871400000,01/8/2012,,,,
